,a,b,c
7881,85,90,30
7882,85,90,35
7883,85,90,40
7884,85,90,45
7885,85,90,50
7886,85,90,55
7887,85,90,60
7888,85,90,65
7889,85,90,70
7890,85,90,75
7891,85,90,80
7892,85,90,85
7893,85,90,90
7894,85,90,95
7895,85,90,100
7896,85,95,0
7897,85,95,5
7898,85,95,10
7899,85,95,15
7900,85,95,20
7901,85,95,25
7902,85,95,30
7903,85,95,35
7904,85,95,40
7905,85,95,45
7906,85,95,50
7907,85,95,55
7908,85,95,60
7909,85,95,65
7910,85,95,70
7911,85,95,75
7912,85,95,80
7913,85,95,85
7914,85,95,90
7915,85,95,95
7916,85,95,100
7917,85,100,0
7918,85,100,5
7919,85,100,10
7920,85,100,15
7921,85,100,20
7922,85,100,25
7923,85,100,30
7924,85,100,35
7925,85,100,40
7926,85,100,45
7927,85,100,50
7928,85,100,55
7929,85,100,60
7930,85,100,65
7931,85,100,70
7932,85,100,75
7933,85,100,80
7934,85,100,85
7935,85,100,90
7936,85,100,95
7937,85,100,100
7938,90,0,0
7939,90,0,5
7940,90,0,10
7941,90,0,15
7942,90,0,20
7943,90,0,25
7944,90,0,30
7945,90,0,35
7946,90,0,40
7947,90,0,45
7948,90,0,50
7949,90,0,55
7950,90,0,60
7951,90,0,65
7952,90,0,70
7953,90,0,75
7954,90,0,80
7955,90,0,85
7956,90,0,90
7957,90,0,95
7958,90,0,100
7959,90,5,0
7960,90,5,5
7961,90,5,10
7962,90,5,15
7963,90,5,20
7964,90,5,25
7965,90,5,30
7966,90,5,35
7967,90,5,40
7968,90,5,45
7969,90,5,50
7970,90,5,55
7971,90,5,60
7972,90,5,65
7973,90,5,70
7974,90,5,75
7975,90,5,80
7976,90,5,85
7977,90,5,90
7978,90,5,95
7979,90,5,100
7980,90,10,0
7981,90,10,5
7982,90,10,10
7983,90,10,15
7984,90,10,20
7985,90,10,25
7986,90,10,30
7987,90,10,35
7988,90,10,40
7989,90,10,45
7990,90,10,50
7991,90,10,55
7992,90,10,60
7993,90,10,65
7994,90,10,70
7995,90,10,75
7996,90,10,80
7997,90,10,85
7998,90,10,90
7999,90,10,95
8000,90,10,100
8001,90,15,0
8002,90,15,5
8003,90,15,10
8004,90,15,15
8005,90,15,20
8006,90,15,25
8007,90,15,30
8008,90,15,35
8009,90,15,40
8010,90,15,45
8011,90,15,50
8012,90,15,55
8013,90,15,60
8014,90,15,65
8015,90,15,70
8016,90,15,75
8017,90,15,80
8018,90,15,85
8019,90,15,90
8020,90,15,95
8021,90,15,100
8022,90,20,0
8023,90,20,5
8024,90,20,10
8025,90,20,15
8026,90,20,20
8027,90,20,25
8028,90,20,30
8029,90,20,35
8030,90,20,40
8031,90,20,45
8032,90,20,50
8033,90,20,55
8034,90,20,60
8035,90,20,65
8036,90,20,70
8037,90,20,75
8038,90,20,80
8039,90,20,85
8040,90,20,90
8041,90,20,95
8042,90,20,100
8043,90,25,0
8044,90,25,5
8045,90,25,10
8046,90,25,15
8047,90,25,20
8048,90,25,25
8049,90,25,30
8050,90,25,35
8051,90,25,40
8052,90,25,45
8053,90,25,50
8054,90,25,55
8055,90,25,60
8056,90,25,65
8057,90,25,70
8058,90,25,75
8059,90,25,80
8060,90,25,85
8061,90,25,90
8062,90,25,95
8063,90,25,100
8064,90,30,0
8065,90,30,5
8066,90,30,10
8067,90,30,15
8068,90,30,20
8069,90,30,25
8070,90,30,30
8071,90,30,35
8072,90,30,40
8073,90,30,45
8074,90,30,50
8075,90,30,55
8076,90,30,60
8077,90,30,65
8078,90,30,70
8079,90,30,75
8080,90,30,80
8081,90,30,85
8082,90,30,90
8083,90,30,95
8084,90,30,100
8085,90,35,0
8086,90,35,5
8087,90,35,10
8088,90,35,15
8089,90,35,20
8090,90,35,25
8091,90,35,30
8092,90,35,35
8093,90,35,40
8094,90,35,45
8095,90,35,50
8096,90,35,55
8097,90,35,60
8098,90,35,65
8099,90,35,70
8100,90,35,75
8101,90,35,80
8102,90,35,85
8103,90,35,90
8104,90,35,95
8105,90,35,100
8106,90,40,0
8107,90,40,5
8108,90,40,10
8109,90,40,15
8110,90,40,20
8111,90,40,25
8112,90,40,30
8113,90,40,35
8114,90,40,40
8115,90,40,45
8116,90,40,50
8117,90,40,55
8118,90,40,60
8119,90,40,65
8120,90,40,70
8121,90,40,75
8122,90,40,80
8123,90,40,85
8124,90,40,90
8125,90,40,95
8126,90,40,100
8127,90,45,0
8128,90,45,5
8129,90,45,10
8130,90,45,15
8131,90,45,20
8132,90,45,25
8133,90,45,30
8134,90,45,35
8135,90,45,40
8136,90,45,45
8137,90,45,50
8138,90,45,55
8139,90,45,60
8140,90,45,65
8141,90,45,70
8142,90,45,75
8143,90,45,80
8144,90,45,85
8145,90,45,90
8146,90,45,95
8147,90,45,100
8148,90,50,0
8149,90,50,5
8150,90,50,10
8151,90,50,15
8152,90,50,20
8153,90,50,25
8154,90,50,30
8155,90,50,35
8156,90,50,40
8157,90,50,45
8158,90,50,50
8159,90,50,55
8160,90,50,60
8161,90,50,65
8162,90,50,70
8163,90,50,75
8164,90,50,80
8165,90,50,85
8166,90,50,90
8167,90,50,95
8168,90,50,100
8169,90,55,0
8170,90,55,5
8171,90,55,10
8172,90,55,15
8173,90,55,20
8174,90,55,25
8175,90,55,30
8176,90,55,35
8177,90,55,40
8178,90,55,45
8179,90,55,50
8180,90,55,55
8181,90,55,60
8182,90,55,65
8183,90,55,70
8184,90,55,75
8185,90,55,80
8186,90,55,85
8187,90,55,90
8188,90,55,95
8189,90,55,100
8190,90,60,0
8191,90,60,5
8192,90,60,10
8193,90,60,15
8194,90,60,20
8195,90,60,25
8196,90,60,30
8197,90,60,35
8198,90,60,40
8199,90,60,45
8200,90,60,50
8201,90,60,55
8202,90,60,60
8203,90,60,65
8204,90,60,70
8205,90,60,75
8206,90,60,80
8207,90,60,85
8208,90,60,90
8209,90,60,95
8210,90,60,100
8211,90,65,0
8212,90,65,5
8213,90,65,10
8214,90,65,15
8215,90,65,20
8216,90,65,25
8217,90,65,30
8218,90,65,35
8219,90,65,40
8220,90,65,45
8221,90,65,50
8222,90,65,55
8223,90,65,60
8224,90,65,65
8225,90,65,70
8226,90,65,75
8227,90,65,80
8228,90,65,85
8229,90,65,90
8230,90,65,95
8231,90,65,100
8232,90,70,0
8233,90,70,5
8234,90,70,10
8235,90,70,15
8236,90,70,20
8237,90,70,25
8238,90,70,30
8239,90,70,35
8240,90,70,40
8241,90,70,45
8242,90,70,50
8243,90,70,55
8244,90,70,60
8245,90,70,65
8246,90,70,70
8247,90,70,75
8248,90,70,80
8249,90,70,85
8250,90,70,90
8251,90,70,95
8252,90,70,100
8253,90,75,0
8254,90,75,5
8255,90,75,10
8256,90,75,15
8257,90,75,20
8258,90,75,25
8259,90,75,30
8260,90,75,35
8261,90,75,40
8262,90,75,45
8263,90,75,50
8264,90,75,55
8265,90,75,60
8266,90,75,65
8267,90,75,70
8268,90,75,75
8269,90,75,80
8270,90,75,85
8271,90,75,90
8272,90,75,95
8273,90,75,100
8274,90,80,0
8275,90,80,5
8276,90,80,10
8277,90,80,15
8278,90,80,20
8279,90,80,25
8280,90,80,30
8281,90,80,35
8282,90,80,40
8283,90,80,45
8284,90,80,50
8285,90,80,55
8286,90,80,60
8287,90,80,65
8288,90,80,70
8289,90,80,75
8290,90,80,80
8291,90,80,85
8292,90,80,90
8293,90,80,95
8294,90,80,100
8295,90,85,0
8296,90,85,5
8297,90,85,10
8298,90,85,15
8299,90,85,20
8300,90,85,25
8301,90,85,30
8302,90,85,35
8303,90,85,40
8304,90,85,45
8305,90,85,50
8306,90,85,55
8307,90,85,60
8308,90,85,65
8309,90,85,70
8310,90,85,75
8311,90,85,80
8312,90,85,85
8313,90,85,90
8314,90,85,95
8315,90,85,100
8316,90,90,0
8317,90,90,5
8318,90,90,10
8319,90,90,15
8320,90,90,20
8321,90,90,25
8322,90,90,30
8323,90,90,35
8324,90,90,40
8325,90,90,45
8326,90,90,50
8327,90,90,55
8328,90,90,60
8329,90,90,65
8330,90,90,70
8331,90,90,75
8332,90,90,80
8333,90,90,85
8334,90,90,90
8335,90,90,95
8336,90,90,100
8337,90,95,0
8338,90,95,5
8339,90,95,10
8340,90,95,15
8341,90,95,20
8342,90,95,25
8343,90,95,30
8344,90,95,35
8345,90,95,40
8346,90,95,45
8347,90,95,50
8348,90,95,55
8349,90,95,60
8350,90,95,65
8351,90,95,70
8352,90,95,75
8353,90,95,80
8354,90,95,85
8355,90,95,90
8356,90,95,95
8357,90,95,100
8358,90,100,0
8359,90,100,5
8360,90,100,10
8361,90,100,15
8362,90,100,20
8363,90,100,25
8364,90,100,30
8365,90,100,35
8366,90,100,40
8367,90,100,45
8368,90,100,50
8369,90,100,55
8370,90,100,60
8371,90,100,65
8372,90,100,70
8373,90,100,75
8374,90,100,80
8375,90,100,85
8376,90,100,90
8377,90,100,95
8378,90,100,100
8379,95,0,0
8380,95,0,5
8381,95,0,10
8382,95,0,15
8383,95,0,20
8384,95,0,25
8385,95,0,30
8386,95,0,35
8387,95,0,40
8388,95,0,45
8389,95,0,50
8390,95,0,55
8391,95,0,60
8392,95,0,65
8393,95,0,70
8394,95,0,75
8395,95,0,80
8396,95,0,85
8397,95,0,90
8398,95,0,95
8399,95,0,100
8400,95,5,0
8401,95,5,5
8402,95,5,10
8403,95,5,15
8404,95,5,20
8405,95,5,25
8406,95,5,30
8407,95,5,35
8408,95,5,40
8409,95,5,45
8410,95,5,50
8411,95,5,55
8412,95,5,60
8413,95,5,65
8414,95,5,70
8415,95,5,75
8416,95,5,80
8417,95,5,85
8418,95,5,90
8419,95,5,95
8420,95,5,100
8421,95,10,0
8422,95,10,5
8423,95,10,10
8424,95,10,15
8425,95,10,20
8426,95,10,25
8427,95,10,30
8428,95,10,35
8429,95,10,40
8430,95,10,45
8431,95,10,50
8432,95,10,55
8433,95,10,60
8434,95,10,65
8435,95,10,70
8436,95,10,75
8437,95,10,80
8438,95,10,85
8439,95,10,90
8440,95,10,95
8441,95,10,100
8442,95,15,0
8443,95,15,5
8444,95,15,10
8445,95,15,15
8446,95,15,20
8447,95,15,25
8448,95,15,30
8449,95,15,35
8450,95,15,40
8451,95,15,45
8452,95,15,50
8453,95,15,55
8454,95,15,60
8455,95,15,65
8456,95,15,70
8457,95,15,75
8458,95,15,80
8459,95,15,85
8460,95,15,90
8461,95,15,95
8462,95,15,100
8463,95,20,0
8464,95,20,5
8465,95,20,10
8466,95,20,15
8467,95,20,20
8468,95,20,25
8469,95,20,30
8470,95,20,35
8471,95,20,40
8472,95,20,45
8473,95,20,50
8474,95,20,55
8475,95,20,60
8476,95,20,65
8477,95,20,70
8478,95,20,75
8479,95,20,80
8480,95,20,85
8481,95,20,90
8482,95,20,95
8483,95,20,100
8484,95,25,0
8485,95,25,5
8486,95,25,10
8487,95,25,15
8488,95,25,20
8489,95,25,25
8490,95,25,30
8491,95,25,35
8492,95,25,40
8493,95,25,45
8494,95,25,50
8495,95,25,55
8496,95,25,60
8497,95,25,65
8498,95,25,70
8499,95,25,75
8500,95,25,80
8501,95,25,85
8502,95,25,90
8503,95,25,95
8504,95,25,100
8505,95,30,0
8506,95,30,5
8507,95,30,10
8508,95,30,15
8509,95,30,20
8510,95,30,25
8511,95,30,30
8512,95,30,35
8513,95,30,40
8514,95,30,45
8515,95,30,50
8516,95,30,55
8517,95,30,60
8518,95,30,65
8519,95,30,70
8520,95,30,75
8521,95,30,80
8522,95,30,85
8523,95,30,90
8524,95,30,95
8525,95,30,100
8526,95,35,0
8527,95,35,5
8528,95,35,10
8529,95,35,15
8530,95,35,20
8531,95,35,25
8532,95,35,30
8533,95,35,35
8534,95,35,40
8535,95,35,45
8536,95,35,50
8537,95,35,55
8538,95,35,60
8539,95,35,65
8540,95,35,70
8541,95,35,75
8542,95,35,80
8543,95,35,85
8544,95,35,90
8545,95,35,95
8546,95,35,100
8547,95,40,0
8548,95,40,5
8549,95,40,10
8550,95,40,15
8551,95,40,20
8552,95,40,25
8553,95,40,30
8554,95,40,35
8555,95,40,40
8556,95,40,45
8557,95,40,50
8558,95,40,55
8559,95,40,60
8560,95,40,65
8561,95,40,70
8562,95,40,75
8563,95,40,80
8564,95,40,85
8565,95,40,90
8566,95,40,95
8567,95,40,100
8568,95,45,0
8569,95,45,5
8570,95,45,10
8571,95,45,15
8572,95,45,20
8573,95,45,25
8574,95,45,30
8575,95,45,35
8576,95,45,40
8577,95,45,45
8578,95,45,50
8579,95,45,55
8580,95,45,60
8581,95,45,65
8582,95,45,70
8583,95,45,75
8584,95,45,80
8585,95,45,85
8586,95,45,90
8587,95,45,95
8588,95,45,100
8589,95,50,0
8590,95,50,5
8591,95,50,10
8592,95,50,15
8593,95,50,20
8594,95,50,25
8595,95,50,30
8596,95,50,35
8597,95,50,40
8598,95,50,45
8599,95,50,50
8600,95,50,55
8601,95,50,60
8602,95,50,65
8603,95,50,70
8604,95,50,75
8605,95,50,80
8606,95,50,85
8607,95,50,90
8608,95,50,95
8609,95,50,100
8610,95,55,0
8611,95,55,5
8612,95,55,10
8613,95,55,15
8614,95,55,20
8615,95,55,25
8616,95,55,30
8617,95,55,35
8618,95,55,40
8619,95,55,45
8620,95,55,50
8621,95,55,55
8622,95,55,60
8623,95,55,65
8624,95,55,70
8625,95,55,75
8626,95,55,80
8627,95,55,85
8628,95,55,90
8629,95,55,95
8630,95,55,100
8631,95,60,0
8632,95,60,5
8633,95,60,10
8634,95,60,15
8635,95,60,20
8636,95,60,25
8637,95,60,30
8638,95,60,35
8639,95,60,40
8640,95,60,45
8641,95,60,50
8642,95,60,55
8643,95,60,60
8644,95,60,65
8645,95,60,70
8646,95,60,75
8647,95,60,80
8648,95,60,85
8649,95,60,90
8650,95,60,95
8651,95,60,100
8652,95,65,0
8653,95,65,5
8654,95,65,10
8655,95,65,15
8656,95,65,20
8657,95,65,25
8658,95,65,30
8659,95,65,35
8660,95,65,40
8661,95,65,45
8662,95,65,50
8663,95,65,55
8664,95,65,60
8665,95,65,65
8666,95,65,70
8667,95,65,75
8668,95,65,80
8669,95,65,85
8670,95,65,90
8671,95,65,95
8672,95,65,100
8673,95,70,0
8674,95,70,5
8675,95,70,10
8676,95,70,15
8677,95,70,20
8678,95,70,25
8679,95,70,30
8680,95,70,35
8681,95,70,40
8682,95,70,45
8683,95,70,50
8684,95,70,55
8685,95,70,60
8686,95,70,65
8687,95,70,70
8688,95,70,75
8689,95,70,80
8690,95,70,85
8691,95,70,90
8692,95,70,95
8693,95,70,100
8694,95,75,0
8695,95,75,5
8696,95,75,10
8697,95,75,15
8698,95,75,20
8699,95,75,25
8700,95,75,30
8701,95,75,35
8702,95,75,40
8703,95,75,45
8704,95,75,50
8705,95,75,55
8706,95,75,60
8707,95,75,65
8708,95,75,70
8709,95,75,75
8710,95,75,80
8711,95,75,85
8712,95,75,90
8713,95,75,95
8714,95,75,100
8715,95,80,0
8716,95,80,5
8717,95,80,10
8718,95,80,15
8719,95,80,20
8720,95,80,25
8721,95,80,30
8722,95,80,35
8723,95,80,40
8724,95,80,45
8725,95,80,50
8726,95,80,55
8727,95,80,60
8728,95,80,65
8729,95,80,70
8730,95,80,75
8731,95,80,80
8732,95,80,85
8733,95,80,90
8734,95,80,95
8735,95,80,100
8736,95,85,0
8737,95,85,5
8738,95,85,10
8739,95,85,15
8740,95,85,20
8741,95,85,25
8742,95,85,30
8743,95,85,35
8744,95,85,40
8745,95,85,45
8746,95,85,50
8747,95,85,55
8748,95,85,60
8749,95,85,65
8750,95,85,70
8751,95,85,75
8752,95,85,80
8753,95,85,85
8754,95,85,90
8755,95,85,95
8756,95,85,100
8757,95,90,0
8758,95,90,5
8759,95,90,10
8760,95,90,15
8761,95,90,20
8762,95,90,25
8763,95,90,30
8764,95,90,35
8765,95,90,40
8766,95,90,45
8767,95,90,50
8768,95,90,55
8769,95,90,60
8770,95,90,65
8771,95,90,70
8772,95,90,75
8773,95,90,80
8774,95,90,85
8775,95,90,90
8776,95,90,95
8777,95,90,100
8778,95,95,0
8779,95,95,5
8780,95,95,10
8781,95,95,15
8782,95,95,20
8783,95,95,25
8784,95,95,30
8785,95,95,35
8786,95,95,40
8787,95,95,45
8788,95,95,50
8789,95,95,55
8790,95,95,60
8791,95,95,65
8792,95,95,70
8793,95,95,75
8794,95,95,80
8795,95,95,85
8796,95,95,90
8797,95,95,95
8798,95,95,100
8799,95,100,0
8800,95,100,5
8801,95,100,10
8802,95,100,15
8803,95,100,20
8804,95,100,25
8805,95,100,30
8806,95,100,35
8807,95,100,40
8808,95,100,45
8809,95,100,50
8810,95,100,55
8811,95,100,60
8812,95,100,65
8813,95,100,70
8814,95,100,75
8815,95,100,80
8816,95,100,85
8817,95,100,90
8818,95,100,95
8819,95,100,100
8820,100,0,0
8821,100,0,5
8822,100,0,10
8823,100,0,15
8824,100,0,20
8825,100,0,25
8826,100,0,30
8827,100,0,35
8828,100,0,40
8829,100,0,45
8830,100,0,50
8831,100,0,55
8832,100,0,60
8833,100,0,65
8834,100,0,70
8835,100,0,75
8836,100,0,80
8837,100,0,85
8838,100,0,90
8839,100,0,95
8840,100,0,100
8841,100,5,0
8842,100,5,5
8843,100,5,10
8844,100,5,15
8845,100,5,20
8846,100,5,25
8847,100,5,30
8848,100,5,35
8849,100,5,40
8850,100,5,45
8851,100,5,50
8852,100,5,55
8853,100,5,60
8854,100,5,65
8855,100,5,70
8856,100,5,75
8857,100,5,80
8858,100,5,85
8859,100,5,90
8860,100,5,95
8861,100,5,100
8862,100,10,0
8863,100,10,5
8864,100,10,10
8865,100,10,15
8866,100,10,20
8867,100,10,25
8868,100,10,30
8869,100,10,35
8870,100,10,40
8871,100,10,45
8872,100,10,50
8873,100,10,55
8874,100,10,60
8875,100,10,65
8876,100,10,70
8877,100,10,75
8878,100,10,80
8879,100,10,85
8880,100,10,90
8881,100,10,95
8882,100,10,100
8883,100,15,0
8884,100,15,5
8885,100,15,10
8886,100,15,15
8887,100,15,20
8888,100,15,25
8889,100,15,30
8890,100,15,35
8891,100,15,40
8892,100,15,45
8893,100,15,50
8894,100,15,55
8895,100,15,60
8896,100,15,65
8897,100,15,70
8898,100,15,75
8899,100,15,80
8900,100,15,85
8901,100,15,90
8902,100,15,95
8903,100,15,100
8904,100,20,0
8905,100,20,5
8906,100,20,10
8907,100,20,15
8908,100,20,20
8909,100,20,25
8910,100,20,30
8911,100,20,35
8912,100,20,40
8913,100,20,45
8914,100,20,50
8915,100,20,55
8916,100,20,60
8917,100,20,65
8918,100,20,70
8919,100,20,75
8920,100,20,80
8921,100,20,85
8922,100,20,90
8923,100,20,95
8924,100,20,100
8925,100,25,0
8926,100,25,5
8927,100,25,10
8928,100,25,15
8929,100,25,20
8930,100,25,25
8931,100,25,30
8932,100,25,35
8933,100,25,40
8934,100,25,45
8935,100,25,50
8936,100,25,55
8937,100,25,60
8938,100,25,65
8939,100,25,70
8940,100,25,75
8941,100,25,80
8942,100,25,85
8943,100,25,90
8944,100,25,95
8945,100,25,100
8946,100,30,0
8947,100,30,5
8948,100,30,10
8949,100,30,15
8950,100,30,20
8951,100,30,25
8952,100,30,30
8953,100,30,35
8954,100,30,40
8955,100,30,45
8956,100,30,50
8957,100,30,55
8958,100,30,60
8959,100,30,65
8960,100,30,70
8961,100,30,75
8962,100,30,80
8963,100,30,85
8964,100,30,90
8965,100,30,95
8966,100,30,100
8967,100,35,0
8968,100,35,5
8969,100,35,10
8970,100,35,15
8971,100,35,20
8972,100,35,25
8973,100,35,30
8974,100,35,35
8975,100,35,40
8976,100,35,45
8977,100,35,50
8978,100,35,55
8979,100,35,60
8980,100,35,65
8981,100,35,70
8982,100,35,75
8983,100,35,80
8984,100,35,85
8985,100,35,90
8986,100,35,95
8987,100,35,100
8988,100,40,0
8989,100,40,5
8990,100,40,10
8991,100,40,15
8992,100,40,20
8993,100,40,25
8994,100,40,30
8995,100,40,35
8996,100,40,40
8997,100,40,45
8998,100,40,50
8999,100,40,55
9000,100,40,60
9001,100,40,65
9002,100,40,70
9003,100,40,75
9004,100,40,80
9005,100,40,85
9006,100,40,90
9007,100,40,95
9008,100,40,100
9009,100,45,0
9010,100,45,5
9011,100,45,10
9012,100,45,15
9013,100,45,20
9014,100,45,25
9015,100,45,30
9016,100,45,35
9017,100,45,40
9018,100,45,45
9019,100,45,50
9020,100,45,55
9021,100,45,60
9022,100,45,65
9023,100,45,70
9024,100,45,75
9025,100,45,80
9026,100,45,85
9027,100,45,90
9028,100,45,95
9029,100,45,100
9030,100,50,0
9031,100,50,5
9032,100,50,10
9033,100,50,15
9034,100,50,20
9035,100,50,25
9036,100,50,30
9037,100,50,35
9038,100,50,40
9039,100,50,45
9040,100,50,50
9041,100,50,55
9042,100,50,60
9043,100,50,65
9044,100,50,70
9045,100,50,75
9046,100,50,80
9047,100,50,85
9048,100,50,90
9049,100,50,95
9050,100,50,100
9051,100,55,0
9052,100,55,5
9053,100,55,10
9054,100,55,15
9055,100,55,20
9056,100,55,25
9057,100,55,30
9058,100,55,35
9059,100,55,40
9060,100,55,45
9061,100,55,50
9062,100,55,55
9063,100,55,60
9064,100,55,65
9065,100,55,70
9066,100,55,75
9067,100,55,80
9068,100,55,85
9069,100,55,90
9070,100,55,95
9071,100,55,100
9072,100,60,0
9073,100,60,5
9074,100,60,10
9075,100,60,15
9076,100,60,20
9077,100,60,25
9078,100,60,30
9079,100,60,35
9080,100,60,40
9081,100,60,45
9082,100,60,50
9083,100,60,55
9084,100,60,60
9085,100,60,65
9086,100,60,70
9087,100,60,75
9088,100,60,80
9089,100,60,85
9090,100,60,90
9091,100,60,95
9092,100,60,100
9093,100,65,0
9094,100,65,5
9095,100,65,10
9096,100,65,15
9097,100,65,20
9098,100,65,25
9099,100,65,30
9100,100,65,35
9101,100,65,40
9102,100,65,45
9103,100,65,50
9104,100,65,55
9105,100,65,60
9106,100,65,65
9107,100,65,70
9108,100,65,75
9109,100,65,80
9110,100,65,85
9111,100,65,90
9112,100,65,95
9113,100,65,100
9114,100,70,0
9115,100,70,5
9116,100,70,10
9117,100,70,15
9118,100,70,20
9119,100,70,25
9120,100,70,30
9121,100,70,35
9122,100,70,40
9123,100,70,45
9124,100,70,50
9125,100,70,55
9126,100,70,60
9127,100,70,65
9128,100,70,70
9129,100,70,75
9130,100,70,80
9131,100,70,85
9132,100,70,90
9133,100,70,95
9134,100,70,100
9135,100,75,0
9136,100,75,5
9137,100,75,10
9138,100,75,15
9139,100,75,20
9140,100,75,25
9141,100,75,30
9142,100,75,35
9143,100,75,40
9144,100,75,45
9145,100,75,50
9146,100,75,55
9147,100,75,60
9148,100,75,65
9149,100,75,70
9150,100,75,75
9151,100,75,80
9152,100,75,85
9153,100,75,90
9154,100,75,95
9155,100,75,100
9156,100,80,0
9157,100,80,5
9158,100,80,10
9159,100,80,15
9160,100,80,20
9161,100,80,25
9162,100,80,30
9163,100,80,35
9164,100,80,40
9165,100,80,45
9166,100,80,50
9167,100,80,55
9168,100,80,60
9169,100,80,65
9170,100,80,70
9171,100,80,75
9172,100,80,80
9173,100,80,85
9174,100,80,90
9175,100,80,95
9176,100,80,100
9177,100,85,0
9178,100,85,5
9179,100,85,10
9180,100,85,15
9181,100,85,20
9182,100,85,25
9183,100,85,30
9184,100,85,35
9185,100,85,40
9186,100,85,45
9187,100,85,50
9188,100,85,55
9189,100,85,60
9190,100,85,65
9191,100,85,70
9192,100,85,75
9193,100,85,80
9194,100,85,85
9195,100,85,90
9196,100,85,95
9197,100,85,100
9198,100,90,0
9199,100,90,5
9200,100,90,10
9201,100,90,15
9202,100,90,20
9203,100,90,25
9204,100,90,30
9205,100,90,35
9206,100,90,40
9207,100,90,45
9208,100,90,50
9209,100,90,55
9210,100,90,60
9211,100,90,65
9212,100,90,70
9213,100,90,75
9214,100,90,80
9215,100,90,85
9216,100,90,90
9217,100,90,95
9218,100,90,100
9219,100,95,0
9220,100,95,5
9221,100,95,10
9222,100,95,15
9223,100,95,20
9224,100,95,25
9225,100,95,30
9226,100,95,35
9227,100,95,40
9228,100,95,45
9229,100,95,50
9230,100,95,55
9231,100,95,60
9232,100,95,65
9233,100,95,70
9234,100,95,75
9235,100,95,80
9236,100,95,85
9237,100,95,90
9238,100,95,95
9239,100,95,100
9240,100,100,0
9241,100,100,5
9242,100,100,10
9243,100,100,15
9244,100,100,20
9245,100,100,25
9246,100,100,30
9247,100,100,35
9248,100,100,40
9249,100,100,45
9250,100,100,50
9251,100,100,55
9252,100,100,60
9253,100,100,65
9254,100,100,70
9255,100,100,75
9256,100,100,80
9257,100,100,85
9258,100,100,90
9259,100,100,95
9260,100,100,100
